Origin_Label,Destination_Label,Product_Code,TFT_Forecast_Year+1,TFT_Forecast_Year+2
United Kingdom,"Korea, Republic of",3304,0.7057751,0.63638926
United Kingdom,"Korea, Republic of",6109,4.494529,4.047783
United Kingdom,"Korea, Republic of",8517,9.670639,9.877772
United Kingdom,"Korea, Republic of",9404,0.9404073,0.9282843
United Kingdom,Kuwait,2106,0.31437275,0.31291488
United Kingdom,Kuwait,3304,0.6592863,0.6400981
United Kingdom,Kuwait,6109,1.945383,2.0431912
United Kingdom,Kuwait,8517,16.120562,15.725397
United Kingdom,Kuwait,9404,0.73441374,0.585105
United Kingdom,Kyrgyzstan,2106,1.8190055,0.7681369
United Kingdom,Kyrgyzstan,3304,1.907808,1.7365096
United Kingdom,Lebanon,2106,0.274742,0.21241908
United Kingdom,Lebanon,3304,0.67460924,0.46709815
United Kingdom,Lebanon,6109,3.2140381,3.205885
United Kingdom,Lebanon,8517,9.015561,10.007337
United Kingdom,Lebanon,9404,0.7701016,0.7641646
United Kingdom,Lesotho,6109,1.0815685,0.749478
United Kingdom,Lesotho,8517,9.526459,13.222246
United Kingdom,Libya,2106,0.30739284,0.35573146
United Kingdom,Libya,3304,0.3800517,0.23552608
United Kingdom,Libya,8517,5.4810805,5.42448
United Kingdom,Libya,9404,0.4959766,0.48643112
United Kingdom,Lithuania,2106,0.32245514,0.33766446
United Kingdom,Lithuania,3304,1.0329942,0.8706563
United Kingdom,Lithuania,6109,1.0103071,2.3001566
United Kingdom,Lithuania,8517,10.852697,11.50616
United Kingdom,Lithuania,9404,1.2173082,0.9626411
United Kingdom,Luxembourg,2106,0.6086337,0.32137296
United Kingdom,Luxembourg,3304,0.2285385,0.23541844
United Kingdom,Luxembourg,8517,42.057846,13.005539
United Kingdom,Luxembourg,9404,0.95687145,0.7708773
United Kingdom,Malawi,2106,0.27436474,0.2990312
United Kingdom,Malawi,3304,0.8690798,0.59488875
United Kingdom,Malawi,6109,0.6470071,0.6287549
United Kingdom,Malawi,8517,28.165758,21.050035
United Kingdom,Malawi,9404,0.94340074,0.9470109
United Kingdom,Maldives,2106,0.12506491,0.14382626
United Kingdom,Maldives,3304,0.5956808,0.41770262
United Kingdom,Maldives,6109,1.4710969,1.4990104
United Kingdom,Maldives,9404,0.5838693,0.573571
United Kingdom,Mali,6109,0.90947974,1.8194841
United Kingdom,Mali,8517,5.7517405,5.7138014
United Kingdom,Mali,9404,1.1932936,1.373746
United Kingdom,Malta,2106,0.2332439,0.25838676
United Kingdom,Malta,3304,0.48117113,0.47973865
United Kingdom,Malta,6109,1.0886214,1.0653139
United Kingdom,Malta,8517,8.060541,8.023813
United Kingdom,Malta,9404,0.52952284,0.5373838
United Kingdom,Mauritania,8517,5.8708315,4.6377068
United Kingdom,Mauritius,2106,0.5925396,0.6370969
United Kingdom,Mauritius,3304,1.0041548,0.84379125
United Kingdom,Mauritius,6109,1.7321073,1.6648839
United Kingdom,Mauritius,8517,6.1113997,5.7091656
United Kingdom,Mauritius,9404,0.9876755,0.7950123
United Kingdom,"Moldova, Republic of",2106,0.36708644,0.3708667
United Kingdom,"Moldova, Republic of",3304,1.1120868,1.020503
United Kingdom,"Moldova, Republic of",6109,1.8779503,0.73473036
United Kingdom,"Moldova, Republic of",8517,28.479315,28.204586
United Kingdom,"Moldova, Republic of",9404,0.15279746,0.15214995
United Kingdom,Mongolia,2106,1.1185085,1.0980914
United Kingdom,Mongolia,3304,1.5418981,0.83432823
United Kingdom,Mongolia,9404,0.80055064,0.78414494
United Kingdom,Montenegro,2106,0.7832222,0.7628599
United Kingdom,Montenegro,3304,1.0031664,0.8325988
United Kingdom,Montenegro,8517,7.5044928,8.407356
United Kingdom,Montenegro,9404,1.8518608,1.8285358
United Kingdom,Montserrat,2106,0.10748792,0.1105819
United Kingdom,Montserrat,3304,0.135551,0.13562484
United Kingdom,Montserrat,6109,0.91334873,0.8664306
United Kingdom,Montserrat,8517,1.6252298,1.5804873
United Kingdom,Montserrat,9404,0.29636267,0.3237542
United Kingdom,Morocco,2106,0.36278185,0.30735168
United Kingdom,Morocco,3304,1.0781133,1.0038012
United Kingdom,Morocco,6109,1.2977015,1.053784
United Kingdom,Morocco,8517,6.677733,6.63332
United Kingdom,Morocco,9404,1.4951018,1.2439169
United Kingdom,Mozambique,8517,9.735435,3.828311
United Kingdom,Mozambique,9404,0.34900373,0.42676404
United Kingdom,Myanmar,2106,0.80868083,0.56293947
United Kingdom,Myanmar,3304,0.95700365,0.6915747
United Kingdom,Myanmar,6109,2.333319,1.9704034
United Kingdom,Myanmar,8517,29.219687,29.44815
United Kingdom,Namibia,3304,0.29524758,0.28033683
United Kingdom,Namibia,8517,1.5709873,16.065208
United Kingdom,Nepal,2106,0.526578,0.1764549
United Kingdom,Nepal,3304,0.7866008,0.71564096
United Kingdom,Nepal,6109,2.169996,2.1666546
United Kingdom,Nepal,8517,6.48669,8.923504
United Kingdom,Netherlands (Kingdom of the),2106,0.1639063,0.16187096
United Kingdom,Netherlands (Kingdom of the),3304,0.39500472,0.34521753
United Kingdom,Netherlands (Kingdom of the),6109,1.7541857,1.7797978
United Kingdom,Netherlands (Kingdom of the),8517,6.0512156,5.6813455
United Kingdom,Netherlands (Kingdom of the),9404,0.37491247,0.37567806
United Kingdom,New Zealand,2106,0.44922993,0.35754257
United Kingdom,New Zealand,3304,0.51972854,0.46224007
United Kingdom,New Zealand,6109,1.9022352,1.2100432
United Kingdom,New Zealand,8517,5.720278,5.316443
United Kingdom,New Zealand,9404,0.5993725,0.54589176
United Kingdom,Nicaragua,3304,0.8077501,0.49897692
United Kingdom,Nigeria,2106,0.20493138,0.20327182
United Kingdom,Nigeria,3304,0.20073426,0.23719336
United Kingdom,Nigeria,8517,2.5765631,2.2334776
United Kingdom,Nigeria,9404,0.3948331,0.36536992
United Kingdom,Niger,8517,15.315487,8.599517
United Kingdom,North Macedonia,2106,1.0141327,0.99018943
United Kingdom,North Macedonia,3304,1.0397238,0.6430058
United Kingdom,North Macedonia,6109,1.4185611,1.7294058
United Kingdom,North Macedonia,8517,23.283056,11.622118
United Kingdom,North Macedonia,9404,0.6013069,0.5777037
United Kingdom,Norway,2106,0.40373075,0.34965044
United Kingdom,Norway,3304,0.52002686,0.49838483
United Kingdom,Norway,6109,1.9861192,1.9830843
United Kingdom,Norway,8517,6.8990407,6.704319
United Kingdom,Norway,9404,0.81420493,0.8283045
United Kingdom,Oman,2106,0.31740248,0.27156264
United Kingdom,Oman,3304,0.7282093,0.5148205
United Kingdom,Oman,6109,1.3646802,1.1295822
United Kingdom,Oman,8517,7.946499,7.173384
United Kingdom,Oman,9404,0.99545616,1.0047792
United Kingdom,Pakistan,2106,0.24452642,0.24504715
United Kingdom,Pakistan,3304,0.20443992,0.19222485
United Kingdom,Pakistan,6109,2.0239654,2.0795028
United Kingdom,Pakistan,8517,9.449439,9.819811
United Kingdom,Pakistan,9404,0.5970454,0.5173433
United Kingdom,Palau,3304,0.32462117,0.3121921
United Kingdom,Palau,6109,1.4633251,1.4679084
United Kingdom,Palau,8517,77.865616,78.27537
United Kingdom,Panama,2106,0.46012267,0.46069822
United Kingdom,Panama,3304,0.5826489,0.49746126
United Kingdom,Panama,8517,9.933276,10.785318
United Kingdom,Paraguay,3304,0.67649657,0.3298864
United Kingdom,Paraguay,8517,8.661879,9.17036
United Kingdom,Peru,2106,0.22113532,0.21229593
United Kingdom,Peru,3304,0.51638687,0.3377084
United Kingdom,Peru,6109,0.5919072,0.56096715
United Kingdom,Peru,8517,1.4000202,1.3460242
United Kingdom,Peru,9404,2.0418346,0.9977126
United Kingdom,Philippines,2106,0.31300637,0.3100764
United Kingdom,Philippines,3304,0.27607113,0.2542291
United Kingdom,Philippines,6109,2.1797862,2.135931
United Kingdom,Philippines,8517,12.8143635,11.270213
United Kingdom,Philippines,9404,0.44532257,0.4511832
United Kingdom,Poland,2106,0.36609408,0.3204072
United Kingdom,Poland,3304,0.66308516,0.5840156
United Kingdom,Poland,6109,2.2781076,2.1496596
United Kingdom,Poland,8517,7.7835298,6.995678
United Kingdom,Poland,9404,0.6747519,0.56801754
United Kingdom,Portugal,2106,0.08935288,0.09198107
United Kingdom,Portugal,3304,0.7381652,0.7345256
United Kingdom,Qatar,2106,0.23835906,0.24368115
United Kingdom,Qatar,3304,0.61089134,0.44476017
United Kingdom,Qatar,6109,2.454411,2.232955
United Kingdom,Qatar,8517,8.678769,8.686963
United Kingdom,Qatar,9404,0.6030013,0.60819274
United Kingdom,Romania,3304,0.40697438,0.41496772
United Kingdom,Romania,6109,2.2026987,1.7078569
United Kingdom,Romania,8517,5.0517573,5.1158667
United Kingdom,Romania,9404,0.49349976,0.48622537
United Kingdom,Russian Federation,2106,0.36332098,0.3621622
United Kingdom,Russian Federation,3304,0.6679491,0.66452646
United Kingdom,Russian Federation,6109,3.1705146,3.183022
United Kingdom,Russian Federation,8517,7.35801,7.2464805
United Kingdom,Russian Federation,9404,1.1885827,0.9711324
United Kingdom,Rwanda,2106,0.29427212,0.31224915
United Kingdom,Rwanda,3304,0.18805717,0.13562894
United Kingdom,Rwanda,6109,2.437311,2.2508972
United Kingdom,Rwanda,8517,10.462042,4.610631
United Kingdom,Rwanda,9404,0.10344246,0.24304478
United Kingdom,Saint Kitts and Nevis,2106,0.20600736,0.20204715
United Kingdom,Saint Kitts and Nevis,3304,0.40145484,0.25678936
United Kingdom,Saint Kitts and Nevis,6109,1.6351103,1.6510875
United Kingdom,Saint Kitts and Nevis,8517,4.37998,4.3043404
United Kingdom,Saint Kitts and Nevis,9404,0.29955155,0.29871535
United Kingdom,Saint Lucia,2106,0.17986144,0.18906377
United Kingdom,Saint Lucia,3304,0.3453664,0.31999457
United Kingdom,Saint Lucia,6109,1.5422359,1.5314108
United Kingdom,Saint Lucia,8517,4.1408997,4.079448
United Kingdom,Saint Lucia,9404,0.35814574,0.31202266
United Kingdom,Saint Vincent and the Grenadines,2106,0.12020923,0.12043273
United Kingdom,Saint Vincent and the Grenadines,3304,0.18935864,0.16152667
United Kingdom,Saint Vincent and the Grenadines,6109,1.6560919,1.6263528
United Kingdom,Saint Vincent and the Grenadines,8517,1.5294172,1.518475
United Kingdom,Saint Vincent and the Grenadines,9404,0.8756576,0.8600099
United Kingdom,Samoa,8517,58.347538,55.31832
United Kingdom,Saudi Arabia,2106,0.21005566,0.22506112
United Kingdom,Saudi Arabia,3304,0.43268743,0.40987486
United Kingdom,Saudi Arabia,6109,2.4716763,1.5302888
United Kingdom,Saudi Arabia,8517,12.055141,12.007321
United Kingdom,Saudi Arabia,9404,0.70847225,0.52429986
United Kingdom,Senegal,2106,0.24570939,0.31654164
United Kingdom,Senegal,3304,0.28730765,0.27221027
United Kingdom,Senegal,8517,7.677669,7.069922
United Kingdom,Senegal,9404,0.124173515,0.12871008
United Kingdom,Serbia,2106,0.5573231,0.43972397
United Kingdom,Serbia,3304,1.1632599,0.9940422
United Kingdom,Serbia,8517,4.328465,3.009579
United Kingdom,Serbia,9404,0.2605097,0.21574919
United Kingdom,Sierra Leone,2106,0.12702435,0.10890912
United Kingdom,Sierra Leone,3304,0.07863912,0.07314107
United Kingdom,Sierra Leone,6109,0.23056673,0.20457876
United Kingdom,Sierra Leone,8517,1.2697338,1.2825241
United Kingdom,Sierra Leone,9404,0.12613198,0.12601648
United Kingdom,Singapore,2106,0.3349708,0.3685658
United Kingdom,Singapore,3304,0.57052857,0.48592958
United Kingdom,Singapore,6109,1.2582729,1.2790613
United Kingdom,Singapore,8517,9.714607,9.337546
United Kingdom,Singapore,9404,0.34498444,0.3525276
United Kingdom,Slovakia,2106,0.33140916,0.39081058
United Kingdom,Slovakia,3304,1.1399673,1.3887227
United Kingdom,Slovakia,6109,2.2296896,1.864679
United Kingdom,Slovakia,8517,17.339762,12.789754
United Kingdom,Slovakia,9404,0.72313476,0.668282
United Kingdom,Slovenia,8517,9.810832,10.464206
United Kingdom,Solomon Islands,3304,0.9388061,0.7615428
United Kingdom,Solomon Islands,8517,6.4637327,6.517625
United Kingdom,Spain,2106,0.108729474,0.10216018
United Kingdom,Spain,3304,0.3125137,0.28902966
United Kingdom,Spain,6109,1.6696689,1.382191
United Kingdom,Spain,8517,10.511884,11.191466
United Kingdom,Spain,9404,0.5320046,0.2835995
United Kingdom,Sri Lanka,2106,0.3165483,0.28572673
United Kingdom,Sri Lanka,3304,0.73299515,0.50416523
United Kingdom,Sri Lanka,6109,1.8751414,1.9449854
United Kingdom,Sri Lanka,8517,9.26053,9.434921
United Kingdom,Sri Lanka,9404,0.6600715,0.5341601
United Kingdom,State of Palestine,2106,0.3310943,0.25113666
United Kingdom,State of Palestine,3304,0.68006784,0.61984897
United Kingdom,State of Palestine,8517,6.7336054,4.5632687
United Kingdom,Sudan,2106,0.46474037,0.34198913
United Kingdom,Suriname,3304,0.27972925,0.22364971
United Kingdom,Suriname,8517,5.428697,6.19773
United Kingdom,"Switzerland, Liechtenstein",2106,0.55968934,0.73271406
United Kingdom,"Switzerland, Liechtenstein",3304,6.0696917,5.6917844
United Kingdom,"Switzerland, Liechtenstein",6109,1.33131,1.3362632
United Kingdom,"Switzerland, Liechtenstein",8517,20.36503,19.925457
United Kingdom,"Switzerland, Liechtenstein",9404,1.0320469,1.0378631
United Kingdom,Tajikistan,8517,4.533657,4.5546374
United Kingdom,"Tanzania, United Republic of",2106,0.1389569,0.14423914
United Kingdom,"Tanzania, United Republic of",3304,0.114831224,0.111914314
United Kingdom,"Tanzania, United Republic of",6109,0.5558899,0.5379789
United Kingdom,"Tanzania, United Republic of",8517,13.1586685,11.82004
United Kingdom,"Tanzania, United Republic of",9404,0.32734916,0.24240218
United Kingdom,Thailand,2106,0.2460378,0.23795259
United Kingdom,Thailand,3304,0.7483849,0.7405187
United Kingdom,Thailand,6109,2.0088387,0.99330795
United Kingdom,Thailand,8517,24.75267,18.695713
United Kingdom,Thailand,9404,0.40264168,0.37210432
United Kingdom,Timor-Leste,8517,4.047283,4.087983
United Kingdom,Timor-Leste,9404,0.43142456,0.44693086
United Kingdom,Togo,9404,0.10706028,0.10204368
United Kingdom,Trinidad and Tobago,2106,0.57733786,0.56057674
United Kingdom,Trinidad and Tobago,3304,0.30214432,0.26072446
United Kingdom,Trinidad and Tobago,6109,1.0446997,0.9987882
United Kingdom,Trinidad and Tobago,8517,6.080165,6.0793166
United Kingdom,Trinidad and Tobago,9404,0.6412737,0.33582422
United Kingdom,Tunisia,2106,0.53461754,0.5279917
United Kingdom,Tunisia,3304,0.95145965,0.88433176
United Kingdom,Tunisia,6109,1.2195323,1.4076294
United Kingdom,Tunisia,8517,8.720624,5.7372775
United Kingdom,Turkiye,2106,0.6635348,0.66312265
United Kingdom,Turkiye,3304,0.5550423,0.5400356
United Kingdom,Turkiye,6109,1.4953146,1.7402898
United Kingdom,Turkiye,8517,6.6795106,8.270059
United Kingdom,Turkiye,9404,0.25716957,0.25937214
United Kingdom,Uganda,2106,0.74700844,0.40606102
United Kingdom,Uganda,3304,0.13580331,0.11064409
United Kingdom,Uganda,6109,1.3032227,1.2865881
United Kingdom,Uganda,8517,9.561032,8.930804
United Kingdom,Uganda,9404,0.1978512,0.16258746
United Kingdom,Ukraine,2106,0.56482583,0.55862284
United Kingdom,Ukraine,3304,0.7678656,0.67295015
United Kingdom,Ukraine,6109,4.839508,4.2785273
United Kingdom,Ukraine,8517,10.1570835,10.294963
United Kingdom,Ukraine,9404,2.0272799,2.0466151
United Kingdom,United Arab Emirates,2106,0.28938836,0.22831446
United Kingdom,United Arab Emirates,3304,0.53378755,0.41383436
United Kingdom,United Arab Emirates,6109,0.62317574,0.5991065
United Kingdom,United Arab Emirates,8517,7.246173,5.3940463
United Kingdom,United Arab Emirates,9404,0.8534969,0.7791458
United Kingdom,United States of America,2106,0.3049546,0.30148292
United Kingdom,United States of America,3304,0.4729438,0.47039354
United Kingdom,United States of America,6109,1.9819984,1.9857706
United Kingdom,United States of America,8517,4.324093,3.8857102
United Kingdom,United States of America,9404,0.40006232,0.39363396
United Kingdom,Uruguay,2106,0.8136105,0.44157758
United Kingdom,Uruguay,3304,0.720382,0.6887199
United Kingdom,Uruguay,6109,0.53964937,0.48794892
United Kingdom,Uzbekistan,3304,1.6644373,1.6263427
United Kingdom,Uzbekistan,8517,16.895863,16.1968
United Kingdom,Viet Nam,2106,0.39533088,0.35905194
United Kingdom,Viet Nam,3304,0.7034274,0.6172017
United Kingdom,Viet Nam,6109,2.0860016,2.0713398
United Kingdom,Viet Nam,8517,11.447165,9.587816
United Kingdom,Viet Nam,9404,0.5279974,0.5291139
United Kingdom,Yemen,2106,0.5131073,0.5137496
United Kingdom,Zambia,2106,0.32031655,0.29585737
United Kingdom,Zimbabwe,8517,12.261178,11.832989
United States of America,Afghanistan,3304,0.6996212,0.51747817
United States of America,Albania,2106,1.270136,0.7997469
United States of America,Albania,3304,1.0357426,0.72165954
United States of America,Algeria,2106,0.4339252,0.3897953
United States of America,Algeria,3304,0.39317867,0.36321306
United States of America,Algeria,6109,0.32553422,0.3337119
United States of America,Algeria,8517,13.229428,13.249199
United States of America,Algeria,9404,0.52793103,0.54778725
United States of America,Angola,2106,0.606318,0.48246
United States of America,Angola,3304,0.24268506,0.2481548
United States of America,Angola,6109,0.6896755,0.8303786
United States of America,Angola,8517,13.408297,12.868257
United States of America,Angola,9404,1.0479358,1.1875203
United States of America,Antigua and Barbuda,2106,0.13878831,0.13775124
United States of America,Antigua and Barbuda,3304,0.27320567,0.26612207
United States of America,Antigua and Barbuda,6109,1.1461467,0.867775
United States of America,Antigua and Barbuda,8517,3.4372272,3.1078923
United States of America,Antigua and Barbuda,9404,0.66333467,0.59994346
United States of America,Argentina,2106,0.22932707,0.18753903
United States of America,Argentina,3304,0.3215949,0.31236297
United States of America,Argentina,6109,3.9873068,2.7685442
United States of America,Argentina,8517,5.303339,4.7547693
United States of America,Argentina,9404,1.1461549,0.5946281
United States of America,Armenia,2106,1.3388897,1.1870817
United States of America,Armenia,3304,1.5772616,1.0352672
United States of America,Armenia,8517,33.24318,27.583939
United States of America,Aruba,2106,0.17599095,0.17547265
United States of America,Aruba,3304,0.47765705,0.49283373
United States of America,Aruba,6109,1.4877855,1.5309669
